,vd,ad,X,ad_rank,Y,Z,GCI,F,vd_ad_ratio,log_X,log_vd_ad_ratio,log_ad,log_vd,log_Y
208,-202.82150485502683,-0.13820688572487036,-0.37503392042264877,75.5401480447304,67.17507272061633,90.46495559739192,54.55487133256535,3145.039814431495,-84642446.95505252,-0.03621092498463385,1.7537928288431675,-0.05201790574620837,1.345821884618371,4.2490148582436875
209,42.83441161923095,-0.34938446153867436,-0.3271797652364003,40.6558812640316,76.16310946958093,4.90097269709889,74.20230583868641,-957.395287211367,-7718383.043139104,-0.04432223510762792,1.6522391360546949,-0.0886865312163582,-0.27723125993249603,4.225852989755605
210,81.0126601108424,-0.18275086731374618,-1.1190240024476807,72.65321182586463,69.03769450894545,3.459884405892406,6.375039153921575,608.2572410925504,-246770244.9608676,-0.07210478348458123,17.81697775838324,0.09239260645282166,-0.5401716141039936,4.2776214629772165
211,-110.5507969775836,-0.20545373112748544,-0.7189234284970211,44.008356600049694,73.02516754500539,62.2874982696934,114.1834401371994,4945.41594073705,-36824043.62775715,-0.03459368779649142,3.1073715704406273,-0.02108226586759432,-0.17982650135334516,4.2349976664416085
212,-48.57093955883532,-0.06871611331161612,-0.7683588745318654,76.22515826319159,70.40417237562772,0.36792901004134393,83.79296097947997,1351.5696845470784,-47761430.27883934,-0.04340489207757432,0.8502207958436493,0.6917454039830808,0.028101643294832446,4.267388610566355
213,-257.14698099276984,-0.3876949918066774,-1.0183172953338215,78.0142575984308,65.1690510534338,53.917136762562016,-11.355781356105442,1754.3741813237325,-110759772.85424629,-0.059009399720239955,2.7794194734164748,-0.055434598849147323,0.11961734641605201,4.255281227546281
214,118.71498794259973,0.02215242084626051,-0.7269169308053344,5.135774198450356,68.83899323856099,120.91790110554754,81.90354016076687,4676.731515487086,-124020067.25662762,-0.05149877754012147,0.7131027163973757,-0.3968697010495297,0.4324627513174526,4.268679557173442
215,1.6379712443805192,-0.1676501052850671,-1.409006600018751,17.159061821278737,68.87178625377346,0.7059272497262323,-0.7383747344458627,588.1561955322305,-88174389.29745094,-0.04585035060279075,9.697260460445131,-0.05233863845937806,0.6833723767277229,4.256907996386144
216,174.31811386882936,0.008050485334855001,-0.16883788935559102,57.5979513674386,67.2557971409939,52.54238609985382,97.62652908545101,2651.7993534428206,159757188.03417006,-0.01420106179352175,1.3318197458653604,-0.07440813901521307,1.667100597874521,4.2669669015435225
217,-87.5468167429502,0.09406129469144114,0.5877686660604942,78.38796131799535,66.64827624653634,59.87576663952615,66.92722315314414,-696.6681742241664,-136268199.95518035,-0.0431981103649269,-0.1994312251770889,-0.058362798303151775,-0.11522371112982394,4.240715697681398
218,107.35301866190147,-0.19195452481830355,-0.6010325835547391,73.22178169837038,69.58631021498694,104.12040727489101,96.75531095132158,1724.059342487185,-214948146.55009145,-0.06224077577408911,16.143549367526195,-0.005606907548387068,-0.22608519196293275,4.258535308988593
219,-233.28838423724687,-0.30304220818730027,-0.3522777183530544,82.44991062846186,70.06272926707868,60.873312493724264,5.47469275428025,2739.039455964458,-140129296.71988085,0.031053630591369848,16.84121451802299,-1.1931543059832457,0.7333069552603138,4.341003771041895
220,205.79092739243097,0.3341505684603786,-0.2009618243075013,72.98351328635769,69.0127694795545,70.41517398908395,90.64831433593996,2482.6903788451136,-227812778.5792261,-0.013719350248958689,2.4679683446924603,0.02933652504030288,-0.29852718143434287,4.247860466311788
221,191.59251023779626,0.048157133042835365,-0.871174051782166,81.10426875125623,68.89128612140593,15.662747141197004,66.85869414187955,5603.693846250909,-137092785.2633958,0.03504128319286959,12.835425125929483,-0.05925112476509446,0.8842938266082607,4.257767305128004
222,-10.857922598197023,-0.4227745151393276,-1.2809450630750285,47.56425357119332,68.10884269081873,-3.2673896636248156,10.668621833017014,2438.0489549286285,5598459.45967754,-0.06415819085487444,18.77809939276071,-0.06404884227723251,-0.2281488569612512,4.249715509308858
223,-269.7701587951626,-0.4602191610258616,-1.2320294846857658,76.92146667329199,67.10268895061114,95.86268672841986,-5.775976532146625,-773.2716382558048,-15308352.667194888,-0.0707830413115866,4.043048149380317,-0.09121928862401575,2.3063623911529136,4.2474614437054345
224,80.26048532919589,-0.05386248528501573,-0.44432343938406343,10.46944603117667,68.83842936467012,0.1277482745536815,53.62311466378518,-406.50811257029477,-149133451.09180057,-0.060626402764507634,3.8890150440283873,-0.15725797037693232,-0.2567992830169051,4.230152885841419
225,-293.3682247076723,-0.2728069302387441,-1.3678719922822575,79.32903767763594,67.63723025764234,126.82643523441202,60.31298261911962,2007.5187910656334,-151223623.82541767,-0.04139564359102733,1.16751185126193,-0.0773559585280531,-0.02911968845374413,4.250263741534762
226,53.57986962397848,-0.26981056564089195,0.04220793426410818,59.268494549112916,67.04491963616131,-0.28822815783630185,-2.837957429545778,2880.2703062981045,-251601944.1928686,-0.049267255728748474,2.169908018721742,-0.4775354015402492,0.04330266832642825,4.255805091627775
227,101.7511642050353,-0.1456216380865858,0.207177430984246,25.188985129367644,73.74754717115201,9.792533989386731,18.27586287709971,2956.1493835543706,38422474.45682656,-0.04174248690242964,20.293961290341795,-0.06947559423749851,0.5771066078609,4.260739963337846
228,-97.67855637924694,-0.3314040940837141,-0.9779384545119062,79.3888112861067,69.01738631506052,70.8000764699827,-7.597837431750115,2082.4584013315534,-343682854.31437117,-0.0015676820105177463,22.52005089174278,-0.07263149282898526,0.0694608094479191,4.261137364861105
229,78.19857525804345,0.02898776263114226,-0.8284886842438285,81.34336504293371,66.9344320785386,6.323172107058355,50.37967651301516,2947.4840296522607,11896322.740787767,-0.04247271630531528,3.8737313968489437,-0.07953074637523974,0.0363821440136876,4.277138519209001
230,-79.55649940995632,-0.23654995469441914,0.2688978687095882,80.84796835380419,67.4541663140169,1.9996930355195501,-3.772574467506569,992.5915056231652,-225889488.24420613,-0.02844206389148564,3.6260704368505254,-0.039396147391948445,-0.28216863855249935,4.238123031845246
231,155.7230411269664,-0.2257976032656615,-0.7130337524442517,76.900199244426,66.58409473746345,97.03038336028216,65.18960556925549,4125.060915844525,-1095508.2967002369,0.018045596105328337,11.667305033578222,-0.11757369997145797,-0.17006221214145487,4.274561006417923
232,5.869196876772648,-0.36211594564038585,0.2634012181300132,25.52925959147297,71.27848839675859,79.87535627523968,48.73052448452267,-615.5585926588237,-137336884.855187,-0.015740406665561663,0.8221568656476871,-0.0460847817626534,-0.036085658057094516,4.253530089634133
233,-222.06374169135697,-0.15701086856132324,0.22032182470796885,77.84274090317702,68.53164726883138,7.003893094763116,1.9055734057787443,945.2624463793917,-4284374.942825297,-0.057659271686336014,1.1279922843550314,-0.006313704671326451,-0.07772745487220156,4.239696161203053
234,105.00584339004173,-0.23007882965732057,-0.7364744329163484,79.87235710425344,70.26475804963555,10.746518037614914,76.05668273719486,6935.374670674913,-128640874.76856072,-0.059972743853873425,2.676376478897037,-0.000432352006310365,0.3201863973450882,4.25347339305468
235,124.57236050048043,-0.12863798114436759,-0.16342913904289813,39.29974369306271,68.71961555566504,14.419095847062877,56.18489196418811,1864.6488345281828,-401084392.7719206,-0.02813413474754705,1.0614624670437167,-0.09534864967815818,-1.2340381460319032,4.4389927448894175
236,270.6010573294997,-0.3866960333052178,-1.1069662151002437,80.81809594747604,68.02700940658075,14.260669353964667,68.84024999750824,5435.7595182488385,12068265.849110281,-0.0027619484986764007,4.154964891595958,-0.09195553267935243,0.05432611948719222,4.235466280745734
237,94.1682820147331,-0.3078759288969441,-0.5618686610203976,16.026342343024858,55.74550078383588,109.81767255943782,4.481107679861559,4396.717786941362,-248471157.15608835,-0.03740569855763754,3.392375069351496,-0.18668829413547802,0.17472040229143826,4.2641281599585374
238,-256.42875584615797,-0.06055754065277153,-0.6868042732842261,65.65542432849185,69.55745787287239,102.23238836101726,-2.457365707854013,2347.9691140590403,-175938131.19741917,-0.07474161378836235,0.8981469839176243,-0.07314735484295758,0.25471413043868774,4.237770408952184
239,-80.9776282342063,-0.22451883828974006,-0.7005879046239416,75.96084769456213,69.23600515951601,83.03783872868641,60.15544133942445,2562.4012241410946,-86743025.96342626,-0.059252931130811204,2.9507035726440716,-0.04674446581505439,-0.2263409842263368,4.282851815486656
240,255.88973325177463,-0.3532784207830868,-0.5943240035683806,-9.222676119675995,67.24429022353236,62.902742113512,14.840038098132913,68.83729788565805,-46160200.975037314,-0.06407551628626021,2.0720265036136394,-0.10926552130021924,0.22590757204624845,4.232218280989083
241,59.547031770904574,0.03911543503602242,-1.0451584328916372,73.42861437000066,69.251887720549,112.62039697999279,58.29090101797763,3448.1602243794673,12993139.983730238,-0.07473656608203913,4.860953270506672,-0.012550410660713903,-0.02686639889712726,4.287601759227048
242,148.79909408231623,-0.14969502770317897,-0.6906227290537107,6.979923683454103,67.70872421727454,26.968356114309735,104.69110007227118,237.9661702178448,-104450185.0193087,-0.002814146247127702,8.470469967377202,-0.0658570678644776,-0.16468855822314885,4.259370187191839
243,245.48512523532457,-0.16504301740013327,-0.7698556862705167,32.776156128125976,70.08614242219527,8.021257398609492,62.70508123368735,-715.9086975559887,-75413569.7383884,-0.04259024564002975,4.258310492431969,-0.06435661826597239,1.8163679513205793,4.249505579339617
244,13.446743148132231,-0.1577315362776836,-0.3654004118141789,73.4431411617064,93.58316190467689,103.05049923365554,-1.3579987573697068,2341.243746083808,-6571003.983410373,-0.020402284722229366,2.6742464711646927,0.03930799505479912,1.1276628134610713,4.261711648708717
245,-82.66315449746594,-0.4309989181041389,-0.8833113779407203,38.724312720421224,77.1604640209141,0.7336765577242211,27.67516304809832,2145.1273749054826,15424361.08358999,-0.04625592046510557,14.29057428203063,-0.009348491412666415,-0.10813039961240622,4.261024138621276
246,-135.76890732916218,-0.32062873483103693,-0.9343826063202239,72.8875642393395,68.5710136354289,97.8064716897082,45.06846770379319,3601.7052563967923,-259423511.0599455,-0.05869688843512447,-0.38696959689401456,-0.08319796579949854,0.5786723306915468,4.250790589021431
247,-193.8594203882037,-0.441038640079223,-0.9418703208346131,72.46055853837247,70.15220619615283,9.409128541294955,-11.370796264535624,1859.0374187540638,-192724848.66482797,-0.003031250029137525,-0.5227046202042607,-0.08328401640736108,0.37279938276305746,4.231888914224077
248,41.648199909660434,0.0034077542575587337,-0.42817256505534007,59.25247545159008,68.11670199003646,120.5668353130136,65.12342185437106,2679.985150911521,-365684459.0298193,-0.03196875799127492,4.024300619887207,-0.011771293205862976,-0.5348404633920444,4.221316756081996
249,108.89002679921501,-0.30638295784459046,-1.0527078023353893,61.71111678652143,67.47646595903535,7.49572267365927,59.262128201390034,3232.6689240051596,-343841846.3856528,-0.06452517598471211,17.541067246697786,0.009999586103780544,0.4956281054236613,4.248698484051502
250,-134.73972091543436,-0.23691142106206686,-0.3363033361999312,78.24240474612085,67.29391773530139,72.35643683523745,2.2944567335780377,1287.3106343552126,-247203593.85573286,0.0388378008822826,0.21289198845253515,-0.09277729108453155,-0.21702116680201344,4.248361400814339
251,-44.56260680035753,0.27397909724400266,0.3417275070045656,73.88946188742496,69.11746329668175,70.07253670185258,8.05084376200875,65.32082569852183,-355912545.5133552,-0.06114651798843539,19.586541080494488,-0.03562120629850584,-0.32216614740252647,4.263369559546146
252,-136.46680485184757,-0.4553216451212491,-0.593547783816658,73.34814028654552,67.53388384370925,58.4670136953353,-7.752777444068247,-1105.8268176684319,37796994.77457966,-0.06808902000509487,3.046759173677549,-0.04609101423189399,0.21129230714459307,4.243699284207169
253,50.49634494846423,-0.43177920861216634,-0.4536491920770956,62.80944386550869,82.43416305248233,10.49944528123312,-14.697751103481771,-317.2022083952263,-93398036.25778545,-0.056364771880908854,2.1873548007772117,-0.029252992444282838,-0.24500141377030438,4.253670774572472
254,163.27059698962194,-0.10866126346650326,-0.6632639469847857,79.75528423733391,70.25035915404214,102.5771770154715,-8.854750899439917,-58.08739700463289,-87197286.20155247,0.04157471680210889,2.4842982687609325,-0.03341318495536916,0.033168939990963375,4.267923880541856
255,-76.49147445310616,0.09051893280360218,-0.2963295504788542,5.892532631255463,69.5802460921454,118.48419201888285,103.11735587947173,-947.3581857444284,164427761.2499393,-0.04455493600269013,-0.33468685139376375,-0.07521314086602264,0.057938821758032444,4.276934419016106
256,60.63185237506749,-0.0022203558514726288,-0.9988236666096804,9.12776208617079,68.1582104542499,74.40223624302052,93.06597599484651,4462.319086384447,46150816.25045873,-0.01920591298115031,19.08421993077891,-0.07282098944806173,-0.04242898758191084,4.256247098885138
257,54.8893480186908,-0.21928563976686122,-0.7229695826394493,75.60785431951516,76.3230158361266,5.333871625154884,-9.274296166543483,4637.007073636957,-125446820.21576013,0.033455886849090705,16.55744991474571,-0.0892336470377121,-0.2746056799497538,4.253358378521117
258,123.73012762605285,0.2564947689358256,-0.6136300491460547,74.67535795145238,78.81446964370939,0.3688799352134668,49.84191438710276,-984.8675236613004,-319058894.705252,-0.04783820487343276,1.8381801033819862,-0.2882176328515046,-0.29763675010677515,4.25775878161304
259,-140.79345331428962,-0.2649714974429352,-0.3301741791615155,78.25801752913621,85.11819100760395,0.4249556847851806,60.41086900743953,2047.017165549585,-357161114.0691549,-0.07094365311925607,3.1226587331536857,0.30730125106663847,-0.1989399996867443,4.26085393830814
260,196.1445147176627,-0.29567313086907276,-1.0179774027745134,28.92449154820741,69.96040079092481,92.61250757281832,56.93892762391525,-571.0943112124809,-156163680.0398845,-0.04695563493138354,1.471056984326962,-0.03584014984997961,-0.46964368446374294,4.25212824006024
261,-97.28293839706207,-0.3163110297133708,0.36072093047245735,67.69056248605787,71.16325981418635,126.8308138633098,60.03191302952706,-338.2047189474849,214233074.7926418,-0.035281175051821406,20.59586962129857,-0.07460156628727488,0.17066065793076035,4.25331104413388
262,-11.85569374283499,-0.28264675152014396,-0.941069103170825,78.49983212814882,69.73234656567138,2.8462914883099164,20.07189727403666,3299.6169671693697,9119837.251502719,-0.022972656282024648,19.402650547323873,-0.07293024364725395,0.37562318889689544,4.261753325122344
